SMILES,fingerprint
CCC(=O)OCCc1c(C)ncs1,00000371C0723000400000000000000000000000000160000000000000000000000000018000001E04000000000808A1D606868912081408AC0104F14C0000F0A0710838005815384008002002608000060000244001484802A000000000000000000000000000000000000000000000000000
*OCOC,00000371C0723000400000000000000000000000000160000000000000000000000000018000001E04000000000808A1D606868912081408AC0104F14C0000F0A0710838005815384008002002608000060000244001484802A000000000000000000000000000000000000000000000000000
CCCCCC[C@@H]1CCCC(=O)O1,00000371E0703000000000000000000000000000000000000000240000000000000000000000001A00000000000814A0800202080000040008000090080000000000000000000100000000001200000002000004000000000188CCA0C000000000000000000000000000000000000000000000
CCCCCCC(=O)CCC,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A000000000008048080000200000000000800801000000000000000000000010000000000120000000000000000000000010888808000000000000000000000000000000000000000000000
CC(C)CCS,00000371C0600000400000000000000000000000000000000000000000000000000000000000001804000000000D008440008200000000040000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000
C=CC(=C)CC/C=C(\C)/CC/C=C(\C)/C=O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000C00A080020200000000008802285280000000002000000808010000480800020001000000000080000801820000000000000000000000000000000000000000000000000000
O=CCc1ccc(cc1)C,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A098023200800000008802285280000200002000000888010000880820328015108020002080000888070888C08E40000000000000008000000000000000000000000000
COc1ccc(cc1)CC(=O)C,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C048098023206800004008802A05200000208002020000888010608880C263284351A80302024C01108A80788C8A08E20000000000000004000000000000000000000000000
CC(=CCC[C@@H](C)CCO)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000D00A080020200000002008002204200000000002000000008000000080010020001000040000480000800038040000E00000000000000000000000000000000000000000000
C1CCCCC(=O)OCCCCCOCCCC1,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A0800200080000040008000090080000000000000000000100000000001200000002000004000000000188E8A88000000000000000000000000000000000000000000000
CCCCCCCCCCC(=O)CC,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A000000000008048080000200000000000800801000000000000000000000010000000000120000000000000000000000010888808000000000000000000000000000000000000000000000
CC=C(C)CO,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000800000C00A080020200000002008002204200000000000000000008000000000014000001000050000000000010000000000000000000000000000000000000000000000000000000
CCOC(=O)CCC=C,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000002000000800010000080000100001000200000480000000000000000000000000000000000000000000000000000000000000
Cc1c[nH]c2c1cccc2,00000371C072000000000000000000000000000000016000000030000000000000005801F000001C00100000000C08C11E043EC0F2C99000A0033467440082802031022008D9A03864980820E2C09191842008609000C8C8071080C00E80000000000200000000000000040000000000000000
CC(C)CC(=O)OC(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D14A080020208000004000800009008000000000000000000010000000000100000000200000400000000000000000800000000000000000000000000000000000000000000
O=C1CCCO1,0000037180603000000000000000000000000000000120000000000000000000000000000000001A00000000000800A080020008000004000800009008000000000000000000010000000000100000000200000400000000000200000000000000000000000000000000000000000000000000
CCCCC=CC=O,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020200000000008800285280000000002000000808000000480000020001000000000080000801820000000000000000000000000000000000000000000000000000
CC/C(=C/CCC(C=C)(O)C)/C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000C448080000200000002008002204200000000002000000808000000080004020001000040000480000810020000000C00000000000000000000000000000000000000000000
CC=CC=CCO,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000800000800A080020200000002008000204200000000000000000808000000000814000001000010000000000090000000000000000000000000000000000000000000000000000000
CC1(C)C2CCC1(C)[C@@H](C2)OC=O,00000371E0703000000000000000000000000000000183000000300000000000000000000000001A00000000000F14A0800302080000040008000000880000000000000000000000000000000200000000000004000000000180C0F00F8000000000000000800002000010000180000C000000
CCC1=CCCC(C)(C)C21C=CC(C)O2,00000371E0702000000000000000000000000000000100000000200000000000000000000000001A00000000000E54A080020200000004008002204200000000002000000808000000080004020021000210000480000820038080800F80000000000000000000000000000000000000000000
CC/C=C\CC(=O)OC,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000800808002020800000400880020D208000000002000000808010000080000000001000000000040000800020000000000000000000000000000000000000000000000000000
CCCC(C)S,00000371C06000004000000000000000000000000000000000000000000000000000000000000018040000000008008440008200000000040000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000
CC(=CCC/C(=C\COC(=O)CC(C)C)/C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880220D208000000002000000008010000080004120021000210000480000820020000000800000000000000000000000000000000000000000000
CC(=CCC1=C(C)CCC1=O)C,00000371E0702000000000000000000000000000000100000000000000000000000000000000001A00000000000C048080000200000000008802A05200000000002000000008010000480000120001000000000080000801030880800000000000000000000000000000000000000000000000
O=C(c1ccccc1N)OCCc1ccccc1,00000371C0723000000000000000000000000000000000000000306000000000000000014000001E00100000000C08A1980230C880400400880224D24800820000240200088801006CC808263A80B59982318066D00108E9C798C8A08E00000000000200000000000000040000000000000000
C/C=C/C(=O)OCc1ccco1,00000371C0703000000000000000000000000000000120000000000000000000000000018000001A00000000000804A09002320C800004408800A8D288020208002420000888014608C80D263284351E821920A4C0110AA9868824080000000000000000000000000000000000000000000000
O=CC(c1ccccc1)C,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000D00A098023200800000008802285280000200002000000888010000880820328015108020002080000888070888C08E80000000000000000000000000000000000000000000
CCCCCCCCCCCC(=O)OCCCCCC,00000371F0783000000000000000000000000000000000000000000000000000000000000000001A00000000000800A0800202080000040008000090080000000000000000000100000000001200000002000004000000000188C8A08000000000000000000000000000000000000000000000
C=CCCCCCCCCO,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000800A0800200000000020080002042000000000020000008000000000800100200010000400004800000000180C0A00000000000000000000000000000000000000000000000
C[C@@H]1CCC(=C(C)C)C(=O)C1,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000000000D048080000200000000008802805000000000002000000008010000480000120000000000000080000801030888000E00000000000000000000000000000000000000000000
CC[C@H]1CCC(=O)O1,00000371C0603000000000000000000000000000000120000000000000000000000000000000001A00000000000814A080020208000004000800009008000000000000000000010000000000120000000200000400000000018A48000000000000000000000000000000000000000000000000
CC(C)(C)c1ccc(cc1)CC(=O)OC,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000E00809802320880000400880220D2080002000020000008880100008808203280151080200024C00108880788C8E08FC0000000000000008000000000000000000000000000
C1CCC(CC1)OC=O,00000371C0603000000000000000000000000000000000000000300000000000000000000000001A00000000000814A080030008000004000800000088000000000000000000000000000000020000000000000400000000018040000000000000000000000000000000000000000000000000
CCCCCC(=O)OC(C)(C)Cc1ccccc1,00000371E0783000000000000000000000000000000000000000300000000000000000010000001A00000000000C44809800320880000400880220D2080002000020000008880100008808203280111082200024C00108880788C8E00E00000000000000000000000000000000000000000000
CC(=O)c1nccnc1C,00000371C06320000000000000000000000000000000000000002C0000000000000000018000001E0000000000080CC196042E8012081000A80194774400008024371220085801B8704800605A408020140180200000C849420000000000000000000000000000000000000000000000000000
CCCOC(=O)C(=O)C,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000804A080020208000004000800809008020000000000000000014000000000000000040200000000000000000000000000000000000000000000000000000000000000000000
C=CCCCCCCCCC(=O)OC(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000814A08002020800000400880020D2080000000020000008000100000800001200010002000004800000000188C8A08000000000000000000000000000000000000000000000
CC=C(C(=O)C)O,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A000008000008048080000200000002008800A05200020000002020000008004000480000000000000040000000000801820000000000000000000000000000000000000000000000000000
CCC(C)(CCCC(C)C)O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000D4480800002000000020000000000000000000000000000000000000000000200000000400004000000000180C0D00E00000000000000000000000000000000000000000000
CC(=O)OC1(CCC(C=C1)C)C(C)C,00000371E0703000000000000000000000000000000000000000200000000000000000000000001A00000000000D44808000020800000400880020D208000000002000000808000000080004020021000210000480000820038080400E80000000000000000000000000000000000000000000
SCCC(=O)OCC,00000371C0603000400000000000000000000000000000000000000000000000000000000000001A04000000000800A4C0028208000004040800009008000000000000000000010000000000000000000200000000000000000000000000000000000000000000000000000000000000000000
CC(=O)OC(C(=CC1C(=CCCC1(C)C)C)C)C,00000371E0783000000000000000000000000000000000000000200000000000000000000000001A00000000000F14A08002020800000400880220D208000000002000000008000000080004020021000210000080000820030080000F80000000000000000000000000000000000000000000
CCC(CC)COC(=O)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020208000004000800009008000000000000000000000000000000020000000200000400000000000000000A00000000000000000000000000000000000000000000
COc1ccc(c(c1)C(C)(C)C)OC,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000E048098023206800004008002204200000208002020000888000608880C262284311A80302024C01108A807C0C0F00F81000100000800000200020000100000000000000000
CCCCCC(=O)OCCCc1ccccc1,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A09802320880000400880220D2080002000020000008880100008808203280111082200024800008880788C8A00E00000000000000000000000000000000000000000000
CC(=O)Oc1ccccc1OC,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000804809002320E80000400880020D208000208002020000888000688880D262284311A823A22A4C0110AA8078040000000000000000040000000000000008000000000000000
CC1=NCCS1,0000037180620000400000000000000000000000000100000000000000000000000000000000001C04000000000000C540048200020000082000002004000010000000100000001000000000000000000000000000002000000000000000000000000000000000000000000000000000000000
CC(COC(=O)CC(=O)C)C,00000371C0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D04A080020208000004000800809008000000000000000000010000000000140800000200000420000000000000000000000000000000000000000000000000000000000000
CC1OCCC(C)(C)S1,00000371C0602000400000000000000000000000000000000000240000000000000000000000001A04000000000C00A4C0028200000004080000000000000000000000100000000000000000002000000200000400002000000000000800000000000000000000000000000000000000000000
O=C(c1ccccc1)OCC=Cc1ccccc1,00000371C0783000000000000000000000000000000000000000306000000000000000014000001A00000000000C00A09802300880000400880220D208000200002400000888010008C808263280351882310024C00108A98788C8208E00000000000000000000000000000000000000000000
O=C(/C=C/c1ccccc1)OCC1CCCO1,00000371E0703000000000000000000000000000000120000000300000000000000000010000001A00000000000C14A09802300880000400880220D208000200002000000888000000C80924228031108230002480000AA98780A0080E00000000000000000000000000000000000000000000
OCC(C(C)C)CCC(C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000D00A0800202000000020000000000000000000000000000000000000000100200000000400004000000000180C0500E80000000000000000000000000000000000000000000
CC(=O)c1ccc(c(c1)OC)OC,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C048098023206800004008802A05200000208002420000888010688C80D263284351A80312224C0110AA9878ACCB0CE20000100000040004000020000008000000000000000
CCc1cnc(cn1)C,00000371C06300000000000000000000000000000000000000002C0000000000000000018000001C00000000000808C116042E8012081000A00114674400008024311220005000387008006040408100140000000000C040000000000000000000000000000000000000000000000000000000
CCC(=O)/C=C/C=C(/CCC=C(C)C)\C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000C048080000200000000008802A05200000000002000000808010000480800020001000000000080000881820000000000000000000000000000000000000000000000000000
CCCCOC(=O)CCCCCCCCC=C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D2080000000020000008000100000800001200010002000004800000000188C8A08000000000000000000000000000000000000000000000
CC(C)c1ccc(C)cc1OC,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000000000D048098023206800004008002204200000208002020000888000608880C262284311A80302024C01108A80780C0F00EC0000100000800008000020000100000000000000000
CC1COC(O1)c1ccc2c(c1)OCO2,00000371C0703800000000000000000000000000000122400000300000000000000048010000001A00000000000C14B09803320E800004008002204200000208002020000888000688881D262284311AA2302224C0110EA807C0E03C0E20000100000040004000020000008000000000000000
CC(C1CCC2(CC1)OCCO2)(C)C,00000371E0703000000000000000000000000000000120000000300000000000000000000000001A00000000000F04A0800202080000040000000000000000000000000000000000000011000200000022000004000006000180C0D00F80000000000000004000000000000000000000000000
CCC(C(C)C)(C(C)C)C(=NCC)O,00000371E0722000000000000000000000000000000000000000000000000000000000000000001E00100000000F00C18004020002C000000800011010000000000000000000810800000000120080000400000016008000000000000F80000000000000000000000000000000000000000000
CCC(C)C(=O)O,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000800000D008080000208000002000800009008000000000000000000010000000000100000000040000400000000000000000800000000000000000000000000000000000000000000
C[C@@H]1CCCCCCCCCCCCC(=O)C1,00000371E0782000000000000000000000000000000000000000000000000000000000000000001A00000000000D048080000200000000000800801000000000000000000000010000000000120000000000000000000000010888C08E00000000000000000000000000000000000000000000
CCCCCC(C(=O)C)CO,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000D04A0800202000000020008008010000000000000000000000100000000101600000000400004200000000188C8E08E00000000000000000000000000000000000000000000
CC(=CCCC(C)C1C=CC(=C)CC1)C,00000371E0700000000000000000000000000000000000000000200000000000000000000000001800000000000D008000000200000000008002204200000000002000000808000000080800020001000000000080000880030080C00E80000000000000000000000000000000000000000000
CCCCCCCCCCCCCO,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000800A0800202000000020000000000000000000000000000000000000000100200000000400004000000000180C0A00000000000000000000000000000000000000000000000
COc1ccc(cc1)CC(C(=O)C)C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000D048098023206800004008802A05200000208002020000888010608880C263284311A80302024C01108A80788C8E08E20000000000000004000000000000000000000000000
CCCCCC1=CCC(C1=O)C,00000371E0702000000000000000000000000000000100000000000000000000000000000000001A00000000000D048080000200000000008802A05200000000002000000008010000480000120001000000000080000801830888C08E00000000000000000000000000000000000000000000
CC(=O)CCC=C(C)C,00000371C0702000000000000000000000000000000000000000000000000000000000000000001A00000000000C048080000200000000008802A05200000000002000000008010000080000120001000000000080000800020000000000000000000000000000000000000000000000000000
CCC=CCCOC(=O)C(C)CC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880020D208000000002000000808010000080000100001000200000440000800020000000800000000000000000000000000000000000000000000
OCC1=CC[C@H](CC1)C(=C)C,00000371E0702000000000000000000000000000000000000000200000000000000000000000001A00000800000D00A0800202000000020080022042000000000020000000080000000800140200010000500004800008100380C0300E00000000000000000000000000000000000000000000
CC(/C=C/C(=O)O)C,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000800000D00808000020800000200880020D208000000002000000808000000480004000001000010000000000811820000000000000000000000000000000000000000000000000000
CCCCC(C)CCC(=O)O,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000D0080800002080000020008000090080000000000000000000100000000001200000000400004000000000188C8A08E00000000000000000000000000000000000000000000
c1ccc2c(c1)cccn2,00000371807200000000000000000000000000000000000000003C4000000000000000B1F000001C00000000000C08C11E043CC0F2081000A0033467440082802031022008D8203864980820E2C09191842008608000C8C8071080800E00000000000200000000000000040000000000000000
COc1ccc(c(c1)O)C(=O)OC,00000371C0703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04809802320E80000600880220D208000208002420000888010608C80C273686351A80716025E01508B98788EC2CCE20000008000800004000001000100000000000000000
CCCC1CCOC(C)S1,00000371E0702000400000000000000000000000000000000000240000000000000000000000001A04000000000800A4C0028200000004080000000000000000000000100000000000000000022000000200000400002000018040000000000000000000000000000000000000000000000000
CCCCc1c(CCC)scn1,00000371E0720000400000000000000000000000000160000000000000000000000000018000001C04000000000808815604868112081008A4010461440000F0A07108380058143840080020026090008400002080004848031080800000000000000000000000000000000000000000000000
O=C(C(C)C)Oc1c(C)occc1=O,00000371C0703800000000000000000000000000000000000000200000000000000000000000001A00000000000D04A080020208000004008800A0D208020008002020000808014000480000000000040200000040000801820000000000000000000000000000000000000000000000000000
CCCC(=O)C(CC)S,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A0400000000080484C0008200000000040800801000000000000000000000010000000000120000000000000000000000010080000000000000000000000000000000000000000000000000
CC1CCC(O1)C,00000371C0602000000000000000000000000000000120000000000000000000000000000000001A00000000000814A080020200000004000000000000000000000000000000000000000000020000000200000400000000018000000000000000000000000000000000000000000000000000
CCCCCC=CCC=CCC=CC=CC=O,00000371E0782000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020200000000008800285280000000002000000808000000480800020001000000000080000881830000000000000000000000000000000000000000000000000000
C/C=C/1\CC2CC1C1CCC(=O)OC21,00000371E0703000000000000000000000000000000183000000344000000000000048000000001A00000000000D14A08002020800000400880220D2080000000020000000080100000800001200010002000004800008000388CCF0CE8000000000000000000006000030000180000C000000
O=CC1C(C)CC(=CC1C)C,00000371E0702000000000000000000000000000000000000000200000000000000000000000001A00000000000D00A080020200000000008802285280000000002000000008010000080000120001000000000080000800030888400E80000000000000000000000000000000000000000000
CC1OC(CC(=C)C1)c1ccccc1,00000371E0702000000000000000000000000000000000000000344000000000000000010000001A00000000000C14A0980232008000040080022042000002000020000008880000088808262280311882300024C00108A80780C0E00E00000000000000000000000000000000000000000000
Cc1cc2ccccc2o1,00000371C070200000000000000000000000000000012000000030000000000000004801F000001A00000000000C048098003206C00004408802A05200000208002420000888010608C80C263284351A823920A4C01108A98788C8A08E00000000000800000000000000100000000000000000
C/C=C/CCC=O,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020200000000008800285280000000002000000808010000080000100001000000000080000800020000000000000000000000000000000000000000000000000000
CC(C(=O)OC(CCc1ccccc1)(C)C)C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000D44809800320880000400880220D2080002000020000008880100008808202280111082200024800008880780C0E00E00000000000000000000000000000000000000000000
C[C@H](Cc1ccc2c(c1)OCO2)C=O,00000371C0703000000000000000000000000000000120000000300000000000000048010000001A00000000000D04A09803320E800004008802285280000208002020000888010688881D263284311AA0302224C0110EA80788C8F08E20000100000040004000020000008000000000000000
O=Cc1ccccc1C,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A098023200800000008802285280000200002400000888010000C80820328015108021002080000889870888808E80000000001000000000000000200000000000000000
CC(C)Cc1nc(C)c(C)s1,00000371C0720000400000000000000000000000000160000000000000000000000000018000001C04000000000D08815600028112081008A4010460440000F0A0410838001814304000000000608000040000000000E000000000000800000000000000000000000000000000000000000000
O=COCC(C)C,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080030208000004000800000088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CC(CO)C1CCCCC1,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000800000D00A0800202000000020000000000000000000000000000000000000000100200000000400004000000000180C0E00E80000000000000000000000000000000000000000000
Cc1ccc2[C@H](C)C(=O)Oc2c1,00000371C0703000000000000000000000000000000120000000300000000000000048010000001A00000000000D04809800320E80000400880220D208000208002020000888010608880C263284351A823A20A4C01108A8078AC8F08EC0000100000800008000020000100000000000000000
C1CCC/C=C\C2C(CCCC1)COC2,00000371E0702000000000000000000000000000000120000000000000000000000000000000001A00000000000D00A0800200000000040080002042000000000020000008080000000800000200010002000004C00008000380C0E00E80000000000000000000000000000000000000000000
Cc1c(C)c([N+](=O)[O-])c(c(c1C)[N+](=O)[O-])C(C)(C)C,00000371E0733800000000000000000000000000000000000000300000000000000000010000001C00040000000E0881180002C08010400081020440430082000020000020880000448A08202280D0D180200060800008C8071080C00FC8000240041200009000048008240000000000000000
Cc1c(C)nc2ccccc2n1,00000371C07300000000000000000000000000000000000000003C4000000000000000B1F000001C0000000000080881160032C0B2081000A001246244008280242112200898203074980860E2C09191942008608000C8C8071000000000000000000000200000000000000040000000000000
CC(COC(=O)CC(C)C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020208000004000800009008000000000000000000010000000000100000000200000400000000000000000800000000000000000000000000000000000000000000
CCC(=O)OCC,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020208000004000800009008000000000000000000010000000000000000000200000000000000000000000000000000000000000000000000000000000000000000
CC(C)CN=C=S,00000371C0620000400000000000000000000000000000000000000000000000000000000000001C04000000000D00C100040200020000002400000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CCC(C(=O)OCCC(CCC=C(C)C)C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880220D208000000002000000008010000080000120001000200000480000800038040000E00000000000000000000000000000000000000000000
CC=Cc1ccc(c(c1)OC)OC(=O)Cc1ccccc1,00000371E0783000000000000000000000000000000000000000306000000000000000014000001A00000000000C04809802320E80000400880220D208000208002020000888010688880D263284351A823A22A4C0110AA80788C8B08E20000100000040004000020000008000000000000000
CCc1c(C)nc(C)cn1,00000371C07300000000000000000000000000000000000000002C0000000000000000018000001C00000000000808C116042E8012081000A00114674400008024311220005800387008006042408100140000200000C848020000000000000000000000000000000000000000000000000000
CC([C@@H]1CC[C@H]([C@]23[C@H]1[C@H]2C(=CC3)C)C)C,00000371E0700000000000000000000000001800000100000000304000000600000000800000001800000000000F008000000200000000008002204200000000002000000008000000080000020001000000000080000800030080C00F80000000000000008000040000200000000000000000
CC1CC(OC(=O)c2ccccc2O)CC(C1)(C)C,00000371E0783000000000000000000000000000000000000000306000000000000000010000001A00000800000F14A09802320E80000600880220D208000200002420000888010608C808273682351A82714025E01108B98788C8708F00000000000800000000060000100000000000000000
CCCC=CCOC(=O)CCCCC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000002000000808010000080004120021000210000480000820038848000000000000000000000000000000000000000000000000
O=CCC(C)C,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020200000000000800081080000000000000000000010000000000100000000000000000000000000000000800000000000000000000000000000000000000000000
CC(=O)C(C)C,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000000000D048080000200000000000800801000000000000000000000010000000000000000000000000000000000000000000800000000000000000000000000000000000000000000
CCCC(=O)CC(=O)OCC(CO)O,00000371E0703800000000000000000000000000000000000000000000000000000000000000001A00000800000814A080020208000006000800809008000000000000000000010000000110160800000240000520000300018848000000000000000000000000000000000000000000000000
CC1=CCC(CC1)C(C)CC1CCCC1=O,00000371E0702000000000000000000000000000000180000000200000000000000000000000001A00000000000D048080000200000000008802A05200000000002000000008010000080000120001000000000080000800030888C08E80000000000000000000000000000000000000000000
O=C1C=C(C(C1)C)C,00000371C0602000000000000000000000000000000100000000000000000000000000000000001A00000000000D048080000200000000008802A05200000000002000000008010000480000120001000000000080000801030800000E00000000000000000000000000000000000000000000
Cc1cccc(c1)OC(=O)C,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C04809800320E80000400880220D208000208002020000888000608880C262284311A823A20A4C01108A80780C0100E00000100000000000000020000000000000000000000
Cc1c(ccs1)S,0000037180600000600000000000000000000000000120000000000000000000000000018000001804000000000800845000B2018000000C840020420000030080200810488818000088082022A010108000002080002888060000000000000000000000000000000000000000000000000000
CCC(CC)C(=O)O,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000800000D008080000208000002000800009008000000000000000000010000000000120000000040000400000000000000000A00000000000000000000000000000000000000000000
C[C@H](CO)c1ccccc1,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000800000D00A0980232008000020080022042000002000020000008880000008808302280111080600024C00108880780C0E00E80000000000000000000000000000000000000000000
COC1(CCCCCCCCCCC1)OC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A0000000000080480800202080000040000000000000000000000000000000000000010000200000020000004000000000180C0A00000000000000000000000000000000000000000000000
CC(=O)OCC=C,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000000000000800000000000004000021000200000000000020000000000000000000000000000000000000000000000000000000
CC(=O)c1c2ccccc2c(C)o1,00000371C070300000000000000000000000000000012000000030000000000000004801F000001A00000000000C048098003204C00004408802A05200020208002420000888014408C80C263284351E823920A4C01108A98788CEA0EE80000000001000000000000000200000000000000000
CC1COC(O1)/C=C(/CCC=C(C)C)\C,00000371E0703000000000000000000000000000000120000000000000000000000000000000001A00000000000C14B080030208000004008002204200000000002000000008000000081104020021002210000080000E20020000000000000000000000000000000000000000000000000000
N#Cc1ccccc1,0000037180620000000000000000000000000000000000000000300000000000000000010000001C00000000000C0081180030008000000090062042000022000020000008880000008808A02280111080200020800008880F0080000E00000000000000000000000000000000000000000000
CC(C/C=C(/C(C)C)\COC(=O)C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880220D208000000002000000008000000080004000021000210000480000820020000000800000000000000000000000000000000000000000000
C=CCCCCCCCCC(=O)OC/C=C(/CCC=C(C)C)\C,00000371F0783000000000000000000000000000000000000000000000000000000000000000001A00000000000C00A08002020800000400880220D2080000000020000008080100000800041200210002100004800008200388C8A08000000000000000000000000000000000000000000000
CC(=O)C1=CCCCN1,00000371C0622000000000000000000000000000000000000000200000000000000000000000001E0010000000080CC18004020002C000008800A45240000000002002000008808800480000000080200400000090008801820000000000000000000000000000000000000000000000000000
CC=CC=CC(=O)OC(=C)C,00000371C0703000000000000000000000000000000000000000000000000000000000000000001A00000000000804808000020800000400880020D2080000080000000008080000004008040000210002100000000000A1800000000000000000000000000000000000000000000000000000
CCCCCCCCCCCCCC,00000371E07000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000000000000000000000000000000000000000000000020000000000000000000000010080800000000000000000000000000000000000000000000000
CC/C=C(\C)/COC(=O)C,00000371C0703000000000000000000000000000000000000000000000000000000000000000001A00000000000C00A08002020800000400880220D208000000002000000008000000080004000021000210000000000820020000000000000000000000000000000000000000000000000000
CC(=O)CCC/C=C/C=C/C=C.CC(=O)CCC/C=C\C=C\C=C.CCC(=O)CC/C=C/C=C/C=C.CCC(=O)CC/C=C\C=C\C=C.CCCC(=O)C/C=C/C=C/C=C.CCCC(=O)C/C=C\C=C\C=C,00000371F07C3800000000000000000000000000000000000000000000000000000000000000001A000000000008048080000200000000008800A05200000000002000000808010000080800120001000000000080000880030800000000000000000000000000000000000000000000000000
CC(=O)OCC=Cc1ccccc1,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A09802320880000400880220D2080002000020000008880000008808242280311082300020800008A8070080000E00000000000000000000000000000000000000000000
CC/C=C\CCOC(=O)/C(=C/C)/C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000C00A08002020800000400880220D208000000002000000808010000480004000021000210000040000821820000000000000000000000000000000000000000000000000000
c1cc(COCc2ccco2)oc1,00000371C070300000000000000000000000000000012240000000000000000000000001E000001A00000000000804A090023004800004408800A85280020208002420000888014608C80D263284351E821920A4C0110AA9868824080000000000000000000000000000000000000000000000
CC(CC(C)(C)S)O,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A04000800000C14A0C0020200000002040000000000000000000000000000000000000010020000000040000400000000000000000C00000000000000000000000000000000000000000000
C=CC(C(O)C)(CC=C(C)C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000E14A0800202000000020080022042000000000020000008080000000800100200010000400004C0000800020000000B00000000000000000000000000000000000000000000
CC1CC=CCCCCCCCCC(=O)C1,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000D048080000200000000008800A05200000000002000000808010000080000120001000000000080000800030888C08E00000000000000000000000000000000000000000000
